time,latitude,longitude,depth,magnitude,place
1674729952834,-30.2115,-178.6615,131.0,6.0,"Kermadec Islands, New Zealand"
1674707031212,2.8391,126.9856,35.0,5.7,"167 km NW of Tobelo, Indonesia"
1674706565416,16.6149,-25.6191,10.0,5.3,Cape Verde
1674677586916,-27.8676,-176.0902,10.0,5.1,Kermadec Islands region
1674676184495,29.7306,101.9935,7.0,5.4,"Western Sichuan, China"
1674662530186,35.7331,79.8502,10.0,5.0,"152 km S of Hotan, China"
1674659375002,-31.23,-178.239,35.0,5.2,Kermadec Islands region
1674650225134,35.7086,28.4965,29.59,5.9,"60 km SE of Lárdos, Greece"
1674591934695,34.8772,14.3112,10.0,5.3,"106 km S of ?urrieq, Malta"
1674591478699,3.1604,127.0141,35.0,5.3,"193 km NW of Tobelo, Indonesia"
1674585418973,-26.7196,-63.1128,580.0,6.4,"Santiago del Estero, Argentina"
1674576615984,3.555,128.5402,11.012,5.2,"210 km NNE of Tobelo, Indonesia"
1674565881947,3.0821,127.016,35.881,5.0,"186 km NW of Tobelo, Indonesia"
1674550713123,29.5825,81.6638,33.11,5.4,"60 km NW of Jumla, Nepal"
1674527404675,2.9043,127.088,35.0,5.4,"165 km NW of Tobelo, Indonesia"
1674526394936,2.8182,126.944,35.0,5.8,"169 km NW of Tobelo, Indonesia"
1674522620922,2.7739,126.9144,18.473,5.1,"167 km NW of Tobelo, Indonesia"
1674497854706,2.8202,127.0015,9.735,5.5,"164 km NW of Tobelo, Indonesia"
1674493608456,2.7944,126.899,30.491,5.0,"170 km NW of Tobelo, Indonesia"
1674481322771,24.8836,93.079,10.0,5.1,"12 km NE of Lakhipur, India"
1674470272335,34.9739,14.1811,10.0,5.1,"98 km SSW of ?urrieq, Malta"
1674442923387,-57.683,-23.7037,10.0,5.1,South Sandwich Islands region
1674442783591,23.4481,142.9353,44.85,5.2,"Volcano Islands, Japan region"
1674418422911,-7.1728,155.9412,120.975,5.0,"107 km SSE of Panguna, Papua New Guinea"
1674355721566,-20.8169,-174.1334,19.446,5.0,"102 km NE of ‘Ohonua, Tonga"
1674340530816,57.3809,-33.3797,10.0,5.3,Reykjanes Ridge
1674331610880,2.7214,126.9929,28.931,5.1,"157 km NW of Tobelo, Indonesia"
1674330568646,57.4043,-33.2978,10.0,5.7,Reykjanes Ridge
1674328827327,57.4164,-33.2571,10.0,5.3,Reykjanes Ridge
1674273489650,2.7552,127.054,44.905,5.1,"155 km NW of Tobelo, Indonesia"
1674252579053,-26.7506,-63.0824,596.837,6.8,"29 km SW of Campo Gallo, Argentina"
1674236974758,2.745,126.9444,24.625,5.0,"163 km NW of Tobelo, Indonesia"
1674218475534,-27.9526,-176.3063,10.0,5.4,Kermadec Islands region
1674213820603,16.1397,-62.1529,162.0,6.1,"40 km WSW of Pointe-Noire, Guadeloupe"
1674193708582,38.9239,142.1003,47.894,5.0,"37 km ESE of ?funato, Japan"
1674150764335,-21.3768,-174.1303,10.0,5.0,"85 km E of ‘Ohonua, Tonga"
1674127842960,35.5464,71.3961,104.372,5.1,"45 km ENE of P?r?n, Afghanistan"
1674059269542,-10.9587,111.7241,10.0,5.1,"south of Java, Indonesia"
1674057286261,34.8554,14.2579,10.0,5.1,"110 km S of ?urrieq, Malta"
1674040013802,-13.3508,66.8183,10.0,5.0,Mid-Indian Ridge
1674036494166,38.4334,44.9458,19.102,5.7,"12 km S of Khowy, Iran"
1674028886536,2.6982,127.1349,50.394,5.5,"144 km NW of Tobelo, Indonesia"
1674022753687,2.8239,127.0179,35.0,5.1,"163 km NW of Tobelo, Indonesia"
1674021971454,2.7306,127.0221,29.708,7.0,"156 km NW of Tobelo, Indonesia"
1674015717568,34.9232,14.2748,10.0,5.0,"102 km S of ?urrieq, Malta"
1674002085151,-0.0116,123.1998,154.0,6.0,"62 km SSE of Gorontalo, Indonesia"
1673991754943,-9.0648,148.127,22.274,5.1,"35 km SSW of Popondetta, Papua New Guinea"
1673988396263,-17.7325,-171.1753,10.0,5.0,Tonga region
1673977259281,42.1313,-29.2871,16.552,5.1,Azores Islands region
1673930172829,-9.0476,112.5383,66.345,5.0,"95 km SSW of Dampit, Indonesia"
1673912705452,-62.9531,-163.7912,10.0,5.0,Pacific-Antarctic Ridge
1673906259008,14.4132,122.9785,10.0,5.1,"22 km NNE of Sabang Indan, Philippines"
1673844591935,28.9804,139.3452,405.0,6.3,"Bonin Islands, Japan region"
1673844432256,14.0805,-89.8596,7.997,5.0,"6 km ESE of Comapa, Guatemala"
1673824073815,14.0226,-89.7977,10.0,5.2,"7 km NW of Atiquizaya, El Salvador"
1673821798940,1.9837,97.9979,37.0,6.1,"40 km SE of Singkil, Indonesia"
1673802579111,-22.8221,179.1971,582.579,5.0,south of the Fiji Islands
1673784256208,-14.9867,166.8837,21.0,5.6,"21 km WNW of Port-Olry, Vanuatu"
1673782654238,25.0491,125.8117,20.179,5.0,"58 km ENE of Hirara, Japan"
1673760746533,-15.5324,168.1496,19.513,5.2,Vanuatu
1673757735225,29.947,139.1085,397.967,5.2,"Izu Islands, Japan region"
1673706687485,-14.9489,166.7189,20.746,5.1,"39 km WNW of Port-Olry, Vanuatu"
1673649662190,-5.0128,103.1291,66.413,5.3,"110 km S of Pagar Alam, Indonesia"
1673572770498,-0.2267,129.707,10.0,5.0,"Halmahera, Indonesia"
1673540931520,-21.8978,179.7023,598.301,5.5,south of the Fiji Islands
1673526514274,-23.2748,-174.8658,10.0,5.2,"215 km S of ‘Ohonua, Tonga"
1673521918401,-23.1411,-175.139,10.0,5.3,"201 km S of ‘Ohonua, Tonga"
1673518909525,-5.6534,147.6327,68.583,5.1,"eastern New Guinea region, Papua New Guinea"
1673504350052,-30.6176,-71.3759,49.0,5.5,"Near the coast of Coquimbo, Chile"
1673501923334,-55.4413,-127.0283,10.0,5.1,Pacific-Antarctic Ridge
1673454138380,-49.6782,-114.4105,10.0,5.0,southern East Pacific Rise
1673453865683,-49.8496,-114.2216,10.0,5.8,southern East Pacific Rise
1673438005500,-6.7715,131.3913,12.519,5.0,"196 km SW of Tual, Indonesia"
1673436627799,-23.2118,-175.3039,10.0,5.6,"211 km S of ‘Ohonua, Tonga"
1673432238204,43.9646,-128.7389,10.0,5.0,Off the coast of Oregon
1673426392945,-14.7604,166.8762,15.0,5.8,"37 km NW of Port-Olry, Vanuatu"
1673380035061,-27.7273,-63.2585,582.21,5.1,"28 km NE of Suncho Corral, Argentina"
1673379722909,54.6782,-156.8589,20.0,5.0,"199 km SE of Perryville, Alaska"
1673338884477,-10.692,166.0739,177.944,5.0,"30 km E of Lata, Solomon Islands"
1673328288623,-14.9892,167.226,109.273,5.7,"17 km ENE of Port-Olry, Vanuatu"
1673299314599,-15.5003,166.5448,29.399,5.0,Vanuatu
1673287793907,-7.081,130.1162,108.246,5.4,"Pulau Pulau Tanimbar, Indonesia"
1673286455037,-7.0586,130.009,104.95,7.6,"Pulau Pulau Tanimbar, Indonesia"
1673267193947,-8.8299,111.1757,67.859,5.3,"101 km SW of Trenggalek, Indonesia"
1673245454398,-5.2367,153.3438,16.22,5.0,"154 km SE of Kokopo, Papua New Guinea"
1673228880586,-14.9506,166.7923,13.29,5.0,"31 km WNW of Port-Olry, Vanuatu"
1673228773087,-14.9141,166.9082,30.524,5.2,"22 km NW of Port-Olry, Vanuatu"
1673198108934,-15.0976,166.7282,35.0,5.0,"37 km W of Port-Olry, Vanuatu"
1673181162372,-14.9467,166.8791,29.0,7.0,"23 km WNW of Port-Olry, Vanuatu"
1673105434004,-16.1394,-174.2192,152.07,5.1,Tonga
1673005957428,-24.7479,-179.9661,497.875,5.9,south of the Fiji Islands
1672981478858,-58.6234,-23.3329,10.0,5.4,South Sandwich Islands region
1672932458116,14.2773,-94.0954,10.0,5.2,"163 km SW of La Esperanza (El Zapotal), Mexico"
1672928753019,36.4738,70.7455,203.0,6.0,"44 km S of Jurm, Afghanistan"
1672902046166,-14.949,166.8342,21.52,5.3,"27 km WNW of Port-Olry, Vanuatu"
1672874626337,-19.1636,-68.9655,126.284,5.1,"154 km SSW of Curahuara de Carangas, Bolivia"
1672834618315,-2.4959,140.7411,19.763,5.1,"4 km NNE of Jayapura, Indonesia"
1672798079872,53.8855,-35.0411,10.0,5.4,Reykjanes Ridge
1672797730369,0.0764,170.0324,10.0,5.0,"Gilbert Islands, Kiribati region"
1672790320974,-57.7446,-25.1755,31.656,5.0,South Sandwich Islands region
1672782728522,-57.7447,-25.3787,33.147,5.3,South Sandwich Islands region
1672769965631,0.8467,-29.2475,10.0,5.5,central Mid-Atlantic Ridge
1672763963015,-37.6553,175.7164,10.0,5.0,North Island of New Zealand
1672757613655,-65.4071,178.8954,10.0,5.6,Balleny Islands region
1672751348163,-65.1631,179.2943,10.0,5.5,Balleny Islands region
1672750530139,-2.4745,140.8809,10.0,5.1,"19 km ENE of Jayapura, Indonesia"
1672746189860,10.3251,125.8803,57.036,5.1,"33 km E of Loreto, Philippines"
1672729715706,40.2108,142.6435,35.0,5.1,"86 km NE of Miyako, Japan"
1672700473831,31.1665,141.7623,10.0,5.2,"Izu Islands, Japan region"
1672687514135,30.2167,-41.9612,10.0,5.2,northern Mid-Atlantic Ridge
1672683767283,45.9418,150.8008,109.233,5.3,"241 km ENE of Kuril’sk, Russia"
1672655999466,5.4686,97.1178,10.0,5.0,"32 km N of Lhokseumawe, Indonesia"
1672644026985,40.4756,-29.3491,10.0,5.3,Azores Islands region
1672598104510,40.409,-123.971,30.63,5.35,"15km SE of Rio Dell, CA"
1672597602628,-56.2415,-123.5343,10.0,5.8,southern East Pacific Rise
1672597472306,-2.5533,140.8007,30.83,5.5,"9 km ESE of Jayapura, Indonesia"
1672590267560,-25.2057,178.5092,595.724,5.1,south of the Fiji Islands
1672556581860,-58.8596,-25.6498,44.616,5.2,South Sandwich Islands region
1672542974442,-6.7065,155.232,35.0,5.4,"51 km SSW of Panguna, Papua New Guinea"
